"hospital_no","course_no","option_group_cd","rgst","updt","created_id","updated_id"
"20647","1","23","2019-10-01 11:30:46","2019-10-01 11:30:46","A3218","A3218"
"20647","1","24","2019-10-01 11:30:46","2019-10-01 11:30:46","A3218","A3218"
"20647","2","2","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","4","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","5","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","6","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","7","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","9","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","11","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","12","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","13","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","14","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","15","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","19","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","20","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","21","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","2","22","2019-10-01 11:33:53","2019-10-01 11:33:53","A3218","A3218"
"20647","3","2","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","4","2019-09-25 11:38:09","2019-09-25 11:38:09","A3216","A3216"
"20647","3","5","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","6","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","7","2019-09-25 11:21:27","2019-09-25 11:21:27","A3216","A3216"
"20647","3","9","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","11","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","12","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","13","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","14","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","15","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","19","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","20","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","3","21","2019-09-25 11:27:05","2019-09-25 11:27:05","A3216","A3216"
"20647","3","22","2019-09-12 14:33:20","2019-09-12 14:33:20","A3215","A3215"
"20647","4","2","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","5","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","6","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","7","2019-09-25 11:21:27","2019-09-25 11:21:27","A3216","A3216"
"20647","4","9","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","11","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","12","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","13","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","14","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","15","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","19","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","20","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","4","21","2019-09-25 11:27:05","2019-09-25 11:27:05","A3216","A3216"
"20647","4","22","2019-09-12 14:33:24","2019-09-12 14:33:24","A3215","A3215"
"20647","5","2","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","4","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","5","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","7","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","9","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","11","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","13","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","14","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","15","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","19","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","20","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","21","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","5","22","2019-10-01 11:34:33","2019-10-01 11:34:33","A3218","A3218"
"20647","6","4","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","7","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","21","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","27","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","28","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","29","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","30","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","31","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","32","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","33","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","6","34","2019-11-26 09:35:21","2019-11-26 09:35:21","A3271","A3271"
"20647","7","1","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","2","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","3","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","4","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","5","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","7","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","8","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","9","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","10","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","11","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","13","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","14","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","15","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","16","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","17","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","18","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","19","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","20","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","21","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","22","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","23","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","7","24","2019-10-01 11:31:09","2019-10-01 11:31:09","A3218","A3218"
"20647","8","2","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","4","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","5","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","7","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","9","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","11","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","12","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","14","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","19","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","20","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","8","21","2019-10-01 11:31:34","2019-10-01 11:31:34","A3218","A3218"
"20647","9","2","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","4","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","5","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","7","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","9","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","11","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","12","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","13","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","19","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","20","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","21","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","9","33","2019-10-01 11:32:01","2019-10-01 11:32:01","A3218","A3218"
"20647","10","2","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","10","4","2019-09-25 11:38:09","2019-09-25 11:38:09","A3216","A3216"
"20647","10","5","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","10","7","2019-09-25 11:21:27","2019-09-25 11:21:27","A3216","A3216"
"20647","10","9","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","10","11","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","10","12","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","10","13","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","10","19","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","10","20","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","10","21","2019-09-25 11:27:05","2019-09-25 11:27:05","A3216","A3216"
"20647","10","33","2019-09-12 14:33:29","2019-09-12 14:33:29","A3215","A3215"
"20647","11","1","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","2","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","3","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","4","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","5","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","6","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","7","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","8","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","9","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","10","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","11","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","12","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","13","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","16","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","17","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","18","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","19","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","20","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","21","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","23","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","11","24","2019-10-01 11:33:25","2019-10-01 11:33:25","A3218","A3218"
"20647","12","1","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","2","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","3","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","4","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","5","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","6","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","7","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","8","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","9","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","10","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","11","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","12","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","16","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","17","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","18","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","19","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","20","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","21","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","22","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","23","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","12","24","2019-10-01 11:32:59","2019-10-01 11:32:59","A3218","A3218"
"20647","13","1","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","2","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","3","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","4","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","5","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","6","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","7","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","8","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","9","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","10","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","11","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","12","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","13","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","16","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","17","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","18","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","19","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","20","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","21","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","22","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","23","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","13","24","2019-10-01 11:32:27","2019-10-01 11:32:27","A3218","A3218"
"20647","15","2","2019-09-12 14:33:27","2019-09-12 14:33:27","A3215","A3215"
"20647","15","4","2019-09-25 11:38:09","2019-09-25 11:38:09","A3216","A3216"
"20647","15","5","2019-09-12 14:33:27","2019-09-12 14:33:27","A3215","A3215"
"20647","15","7","2019-09-25 11:21:27","2019-09-25 11:21:27","A3216","A3216"
"20647","15","9","2019-09-12 14:33:27","2019-09-12 14:33:27","A3215","A3215"
"20647","15","11","2019-09-12 14:33:27","2019-09-12 14:33:27","A3215","A3215"
"20647","15","12","2019-09-12 14:33:27","2019-09-12 14:33:27","A3215","A3215"
"20647","15","14","2019-09-12 14:33:27","2019-09-12 14:33:27","A3215","A3215"
"20647","15","19","2019-09-12 14:33:27","2019-09-12 14:33:27","A3215","A3215"
"20647","15","20","2019-09-12 14:33:27","2019-09-12 14:33:27","A3215","A3215"
"20647","15","21","2019-09-25 11:27:05","2019-09-25 11:27:05","A3216","A3216"
"20647","16","2","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","4","2019-09-25 11:38:09","2019-09-25 11:38:09","A3216","A3216"
"20647","16","5","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","6","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","7","2019-09-25 11:21:27","2019-09-25 11:21:27","A3216","A3216"
"20647","16","9","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","11","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","12","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","13","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","14","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","15","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","19","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","20","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","16","21","2019-09-25 11:27:05","2019-09-25 11:27:05","A3216","A3216"
"20647","16","22","2019-09-12 14:33:01","2019-09-12 14:33:01","A3215","A3215"
"20647","17","25","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","26","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","27","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","28","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","29","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","30","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","31","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","32","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","33","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","17","34","2019-11-26 09:32:40","2019-11-26 09:32:40","A3271","A3271"
"20647","18","25","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","26","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","27","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","28","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","29","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","30","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","31","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","32","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","33","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","18","34","2019-11-26 09:30:15","2019-11-26 09:30:15","A3271","A3271"
"20647","19","1","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","2","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","3","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","4","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","5","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","7","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","8","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","9","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","10","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","11","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","13","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","14","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","15","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","16","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","17","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","18","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","19","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","20","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","21","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","22","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","23","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","24","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","19","33","2019-11-26 09:36:07","2019-11-26 09:36:07","A3271","A3271"
"20647","20","25","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","26","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","27","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","28","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","29","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","30","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","31","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","32","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","33","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","20","34","2019-11-26 09:31:13","2019-11-26 09:31:13","A3271","A3271"
"20647","21","27","2019-11-26 09:34:14","2019-11-26 09:34:14","A3271","A3271"
"20647","21","28","2019-11-26 09:34:14","2019-11-26 09:34:14","A3271","A3271"
"20647","21","29","2019-11-26 09:34:14","2019-11-26 09:34:14","A3271","A3271"
"20647","21","30","2019-11-26 09:34:14","2019-11-26 09:34:14","A3271","A3271"
"20647","21","31","2019-11-26 09:34:14","2019-11-26 09:34:14","A3271","A3271"
"20647","21","32","2019-11-26 09:34:14","2019-11-26 09:34:14","A3271","A3271"
"20647","21","33","2019-11-26 09:34:14","2019-11-26 09:34:14","A3271","A3271"
"20647","21","34","2019-11-26 09:34:14","2019-11-26 09:34:14","A3271","A3271"
"20647","22","25","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","26","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","27","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","28","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","29","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","30","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","31","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","32","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","33","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","22","34","2019-11-26 09:33:24","2019-11-26 09:33:24","A3271","A3271"
"20647","23","25","2019-11-26 09:37:45","2019-11-26 09:37:45","A3271","A3271"
"20647","23","26","2019-11-26 09:37:45","2019-11-26 09:37:45","A3271","A3271"
"20647","23","27","2019-11-26 09:37:45","2019-11-26 09:37:45","A3271","A3271"
"20647","23","29","2019-11-26 09:37:45","2019-11-26 09:37:45","A3271","A3271"
"20647","23","30","2019-11-26 09:37:45","2019-11-26 09:37:45","A3271","A3271"
"20647","23","31","2019-11-26 09:37:45","2019-11-26 09:37:45","A3271","A3271"
"20647","23","32","2019-11-26 09:37:45","2019-11-26 09:37:45","A3271","A3271"
"20647","23","34","2019-11-26 09:37:45","2019-11-26 09:37:45","A3271","A3271"
"20647","24","25","2019-11-26 09:39:20","2019-11-26 09:39:20","A3271","A3271"
"20647","24","26","2019-11-26 09:39:20","2019-11-26 09:39:20","A3271","A3271"
"20647","24","29","2019-11-26 09:39:20","2019-11-26 09:39:20","A3271","A3271"
"20647","24","30","2019-11-26 09:39:20","2019-11-26 09:39:20","A3271","A3271"
"20647","24","31","2019-11-26 09:39:20","2019-11-26 09:39:20","A3271","A3271"
"20647","24","32","2019-11-26 09:39:20","2019-11-26 09:39:20","A3271","A3271"
"20647","24","33","2019-11-26 09:39:20","2019-11-26 09:39:20","A3271","A3271"
"20647","24","34","2019-11-26 09:39:20","2019-11-26 09:39:20","A3271","A3271"
"20647","25","25","2019-11-26 09:38:23","2019-11-26 09:38:23","A3271","A3271"
"20647","25","26","2019-11-26 09:38:23","2019-11-26 09:38:23","A3271","A3271"
"20647","25","27","2019-11-26 09:38:23","2019-11-26 09:38:23","A3271","A3271"
"20647","25","29","2019-11-26 09:38:23","2019-11-26 09:38:23","A3271","A3271"
"20647","25","30","2019-11-26 09:38:23","2019-11-26 09:38:23","A3271","A3271"
"20647","25","31","2019-11-26 09:38:23","2019-11-26 09:38:23","A3271","A3271"
"20647","25","32","2019-11-26 09:38:23","2019-11-26 09:38:23","A3271","A3271"
"20647","25","34","2019-11-26 09:38:23","2019-11-26 09:38:23","A3271","A3271"
"20647","26","25","2019-12-17 18:08:44","2019-12-17 18:08:44","A3210","A3210"
"20647","26","26","2019-12-17 18:08:44","2019-12-17 18:08:44","A3210","A3210"
"20647","26","29","2019-12-17 18:08:44","2019-12-17 18:08:44","A3210","A3210"
"20647","26","30","2019-12-17 18:08:44","2019-12-17 18:08:44","A3210","A3210"
"20647","26","31","2019-12-17 18:08:44","2019-12-17 18:08:44","A3210","A3210"
"20647","26","32","2019-12-17 18:08:44","2019-12-17 18:08:44","A3210","A3210"
"20647","26","33","2019-12-17 18:08:44","2019-12-17 18:08:44","A3210","A3210"
"20647","26","34","2019-12-17 18:08:44","2019-12-17 18:08:44","A3210","A3210"
"20647","27","1","2019-11-26 09:31:47","2019-11-26 09:31:47","A3271","A3271"
"20647","27","2","2019-11-26 09:31:47","2019-11-26 09:31:47","A3271","A3271"
"20647","27","3","2019-11-26 09:31:47","2019-11-26 09:31:47","A3271","A3271"
"20647","27","4","2019-11-26 09:31:47","2019-11-26 09:31:47","A3271","A3271"
