"hospital_no","course_no","reservation_dt","timezone_id","line_name","line_id","order_no","appoint_status","appoint_number","reservation_frames","holiday","status","rgst","updt","created_id","updated_id"
"20581","19","20201226","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:36","2020-02-10 13:34:36",NULL,NULL
"20581","19","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:36","2020-02-10 13:34:36",NULL,NULL
"20581","19","20201228","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:36","2020-02-10 13:34:36",NULL,NULL
"20581","19","20201229",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:36","2020-02-10 13:34:36",NULL,NULL
"20581","19","20201230","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:36","2020-02-10 13:34:36",NULL,NULL
"20581","19","20201231","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:36","2020-02-10 13:34:36",NULL,NULL
"20581","20","20201201",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201202","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201203","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201204","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201205","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201206",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201207","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201208",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201209","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201210","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201211","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201212","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201214","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201216","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201217","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201218","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201219","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201220",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201221","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201222",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201223","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201224","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201225","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201226","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201228","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201229",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201230","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","20","20201231","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:42","2020-02-10 13:34:42",NULL,NULL
"20581","21","20201201",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201202","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201203","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201204","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201205","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201206",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201207","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201208",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201209","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201210","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201211","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201212","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:48","2020-02-10 13:34:48",NULL,NULL
"20581","21","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201214","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201216","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201217","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201218","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201219","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201220",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201221","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201222",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201223","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201224","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201225","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201226","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201228","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201229",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201230","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","21","20201231","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:49","2020-02-10 13:34:49",NULL,NULL
"20581","22","20201201",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201202","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201203","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201204","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201205","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201206",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201207","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201208",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201209","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201210","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201211","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201212","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201214","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201216","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201217","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201218","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201219","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201220",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201221","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201222",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201223","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201224","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201225","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201226","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201228","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201229",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201230","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","22","20201231","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:55","2020-02-10 13:34:55",NULL,NULL
"20581","23","20201201",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:58","2020-02-10 13:34:58",NULL,NULL
"20581","23","20201202","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:58","2020-02-10 13:34:58",NULL,NULL
"20581","23","20201203","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:58","2020-02-10 13:34:58",NULL,NULL
"20581","23","20201204","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:58","2020-02-10 13:34:58",NULL,NULL
"20581","23","20201205","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:58","2020-02-10 13:34:58",NULL,NULL
"20581","23","20201206",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:58","2020-02-10 13:34:58",NULL,NULL
"20581","23","20201207","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:58","2020-02-10 13:34:58",NULL,NULL
"20581","23","20201208",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:58","2020-02-10 13:34:58",NULL,NULL
"20581","23","20201209","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201210","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201211","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201212","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201214","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201216","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201217","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201218","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201219","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201220",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201221","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201222",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201223","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201224","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201225","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201226","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201228","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201229",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201230","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","23","20201231","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:34:59","2020-02-10 13:34:59",NULL,NULL
"20581","24","20201201",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201202","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201203","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201204","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201205","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201206",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201207","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201208",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201209","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201210","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201211","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201212","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201214","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201216","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201217","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201218","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201219","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201220",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201221","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201222",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201223","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201224","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201225","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201226","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201228","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201229",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201230","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","24","20201231","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:03","2020-02-10 13:35:03",NULL,NULL
"20581","25","20201201",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201202","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201203","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201204","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201205","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201206",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201207","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201208",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201209","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201210","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201211","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201212","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201214","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201216","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201217","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201218","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201219","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201220",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201221","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201222",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201223","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201224","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201225","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201226","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201228","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201229",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201230","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","25","20201231","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:07","2020-02-10 13:35:07",NULL,NULL
"20581","26","20201201",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201202","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201203","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201204","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201205","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201206",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201207","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201208",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201209","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201210","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201211","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201212","1","311","4",NULL,"1","0","0","1","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201214","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201216","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
"20581","26","20201217","1","311","4",NULL,"1","0","0","0","1","2020-02-10 13:35:11","2020-02-10 13:35:11",NULL,NULL
