"hospital_no","file_no","file_group_no","file_location_no","title","caption","name","memo","career","interview","position","flg_display","order","order2","status","rgst","updt","created_id","updated_id"
"20750","37279","1","1",,,,,,,,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37280","1","2",,,,,,,,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37294","5","4","病院に併設された健診センターでは丁寧な説明を心がけています","<h4>検査結果報告書の送付は二週間前後で対応</h4><p>習志野病院ではその日に判明する検査結果について、受診日中の説明を実施しています。当院の病院に併設されている健診センターは広いスペースや豪華なアメニティがあるわけではありません。<br>
しかし説明にはきちんと画像を出して指示しながら話すなど、丁寧にお話しするようにしています。<br>
全ての検査結果報告書発送までの期間は、二週間前後です。また、もし検査で問題が見つかった場合、症状に合わせて当院への診療移行が可能です。もちろん他所に行きたいという方に関してはその場ですぐ紹介状を書くという対応をしています。
</p>",,,,,"R","0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37295","5","3","「子宮がん検査 + 乳がん検査」も人間ドックと組み合わせて実施","<h4>事前に希望していただければ女性技師の対応も調整可能</h4><p>習志野病院では人間ドックとの組み合わせで「子宮がん検査 + 乳がん検査」を実施しています。乳がんや子宮がんは女性の部位別がん罹患数の上位である一方で、日本人の乳がん・子宮がん検診の受診率は諸外国（OECD加盟国）のなかで高くはありません。<br>
女性が受診しやすい環境づくりの配慮として、医師と技師の全部を女性が対応することはできてはいませんが、将来的には女性だけで検査のシステムを固められるようにしていきたいと考えています。マンモグラフィや超音波検査は事前に希望を出していただければ女性で固める対応も調整可能です。
</p>
<h4>マンモグラフィは乳がんのスクリーニングとして有用</h4><p>当院の、「子宮がん検査＋乳がん検査」は乳がんの検査としてマンモグラフィ、乳腺超音波などを設定しています。<br>
マンモグラフィは低濃度乳腺におけるしこりや、乳がん初期の石灰化の検出など、乳がんのスクリーニングに有用な検査です。<br>
乳腺超音波検査は乳腺におけるしこりや、乳腺症などの良性腫瘍の検出に有用な検査です。<br>
この検査は乳がんリスクのチェックだけではなく、乳腺症の評価も使われることがあります。40歳以前の若い方には乳腺超音波検査の方が良いと考え、おすすめしています。
</p>",,,,,"L","0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37296","5","1","全身の健康チェックを目的とした「人間ドック（経鼻or経口胃内視鏡）」","<h4>胃カメラを受診する際は負担軽減のために経鼻内視鏡をおすすめ</h4><p>習志野病院は検査コースとして「人間ドック（経鼻or経口胃内視鏡）」を設定しています。「人間ドック（経鼻or経口胃内視鏡）」は全身の健康チェックを行い、生活習慣病はじめ、がんや心臓病などの疾患リスクの早期発見・早期対応につなげることが主な目的です。<br>
また、胃カメラを受ける時に負担軽減のために工夫として経鼻内視鏡をおすすめしています。小さなセンターなので総数は1日20件ほどですが、ほとんどの方におすすめしており、より楽にカメラを飲んでいただけるように配慮しております。現在では6割～7割くらいの受診者が経鼻内視鏡を選択されています。
</p>
<h4>心臓の病気のスクリーニングを目的とした血圧脈波検査</h4><p>当院の「人間ドック（経鼻or経口胃内視鏡）」では心臓の病気のスクリーニングを目的とした血圧脈波検査を設定しています。この検査は手足の血圧を測るだけの非常に簡便な検査でもあります。<br>
ほかの検査として、骨が薄くならないように、骨祖しょう症の予防を目的とした骨密度検査があります。骨密度検査では骨の中のカルシウムなどのミネラル陵を計測し、（骨折や寝たきりにつながる）骨粗しょう症リスクをチェックしています。予防医学の実践や寝たきりを防ぐためにも、骨折の予防となるこの検査は重要だと考えています。
</p>",,,,,"L","0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37297","5","2","「脳ドック」／「心臓ドック」は人間ドックと組み合わせて実施","<h4>糖尿病、高血圧、高脂血症の方には特に「脳ドック」の受診を推奨</h4><p>習志野病院では人間ドックとの組み合わせで「脳ドック」を実施しています。「脳ドック」は3大疾患のひとつに数えられる脳血管疾患リスクの早期発見・早期対応につなげることが主な目的です。<br>
そして「脳ドック」では脳のMRI検査を実施しています。この検査は現状マスコミでも頻繁に取り上げられる全く無症状の方の隠れ脳梗塞を発見するのが一つの目的です。またMRAでは血管を三次元の3D画像として表示して、動脈瘤の発見や動脈硬化の停流の評価をしています。<br>
他には頸動脈超音波検査も実施していますが、この検査は脳の動脈硬化の一つの指標となる検査です。超音波を使っているため機械を上からあてるだけという、簡便な検査です。
</p>
<h4>現在隠れている心臓の病気の早期発見を主目的とした「心臓ドック」</h4><p>当院では人間ドックとの組み合わせで「心臓ドック」も実施しています。「心臓ドック」は現在隠れている心臓の病気を見つけることを主な目的です。そして今現在の心臓の機能を評価しながら、将来的に起こるリスクがある、心臓の病気の予測もしています。<br>
また、「心臓ドック」では心臓超音波検査を実施しています。これは現在の心臓の状態の評価を目的としています。どれくらい心臓の力があるのか、弁の壊れ方がどの程度なのかなどをチェックします。また心臓肥大の程度を確認することもできるコースとなっています。
</p>",,,,,"R","0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37298","2","1",,,,,,,,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37299","2","4",,,,,,,,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37300","2","3",,,,,,,,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37301","2","2",,,,,,,,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37345","8","5",,,,,,,,"0","0","1","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37346","8","5",,,,,,,,"0","0","2","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37347","8","1",,,,,,,,"0","0","1","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37348","8","3",,,,,,,,"0","0","2","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37349","8","3",,,,,,,,"1","4","5","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37350","8","3",,,,,,,,"0","0","4","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37351","8","2",,,,,,,,"0","0","3","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37352","8","2",,,,,,,,"0","0","4","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37353","8","3",,,,,,,,"0","0","3","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37354","8","3",,,,,,,,"0","0","6","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37355","8","2",,,,,,,,"0","0","2","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37356","8","2",,,,,,,,"0","0","1","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37357","8","3",,,,,,,,"0","0","1","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37360","8","2",,,,,,,,"0","0","10","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37361","8","2",,,,,,,,"1","2","9","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37362","8","2",,,,,,,,"0","0","7","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37363","8","2",,,,,,,,"0","0","6","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37364","8","2",,,,,,,,"0","0","5","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37365","8","2",,,,,,,,"1","3","8","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","37366","7","1",,,"健診センター長：山本 豊 先生","センター長の山本です。<br>
末永く健やかな生活を送るためにも、ぜひ当院の人間ドックをお役立てください。","【略歴】<br>
1985年　千葉大学医学部 卒業<br>
1985年　千葉大学医学部 第三内科入局<br>
2005年　済生会習志野病院 循環器内科<br>
2005年　済生会習志野病院 医療技術部部長就任<br>
2018年　済生会習志野病院 健診センター長就任<br>
【資格】<br>
日本循環器学会認定 循環器専門医",,,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","37367","8","4",,,,,,,,"1","1","1","1","2019-09-25 20:03:17","2019-09-25 20:03:17","epkdoc01","epkdoc01"
"20750","42208","6","1","心臓ドックの導入で、三大疾病の予防・発見により貢献する人間ドックの提供","【Dr.インタビュー】健診センター長：山本 豊 先生<br>
当院では心臓ドックを導入しています。日本人の三大疾病のうち、心疾患リスクは年々高まっていますので、心臓ドックをぜひご受診いただきたいです。また、検査で異常が見つかった際にも、当医療機関での連携がスムーズにおこなえるので、負担なく二次検査や診療に進んでいただけるのも大きな強みとなっています。",,,,"<ul>
<li>
<h4>予防医学の重要性について、貴院の考えを詳しく聞かせ願います。</h4>
<p>寿命はどんどん延びて、超高齢化社会になっています。将来的には人生１００年時代が来ると予測されますが、健康で長生きをするためには健康寿命をあげる必要があります。中年以降、動脈硬化やがんなどの疾患は増えていきますので、早期発見・早期治療で後遺症をもたらさないようにしていきましょう。また、将来寝たきりにならないためにも、予防医学の観点から医療をおこなっていきたいと考えています。</p>
</li>
<li>
<h4>貴院を訪れる受診者のプロフィルや見つかりやすい疾患リスク、健康意識などについて感じることがあればお教え願います。</h4>
<p>健診者のほとんどがこの周辺の居住者です。特に宣伝をしているわけではないですが、住民の方がご自分で自発的に毎年健診に来ていただいていますので、非常に健康意識は高いです。特に４０代から７０代の年齢の方の受診が多く、みなさんご自分の健康に対して真面目に考えています。当院でもそうした方々に対して、健康のお手伝いをできるよう日々取り組んでおります。</p>
</li>
<li>
<h4>人間ドックの受診が推奨される人のプロフィルや受診頻度について、お教え願います。	</h4>
<p>異常があるかないかは検診を受けて初めて分かることですので、自覚症状がないからと言ってご自身で判断はせず、まずは一度ご受診ください。その際に異常がなければ２～３年に一度の健診で大丈夫です。もしも一つでも何か気になる点が見つかれば年に一度の経過観察をお勧めしております。定期的にご自身の身体をチェックする事は、病気の早期発見のためには非常に大切になります。</p>
</li>
<li>
<h4>「人間ドック（経鼻or経口胃内視鏡）」検査コースについて、特徴や目的などお教え願います。</h4>
<p>人間ドックは全身の健康チェックを行い、疾患リスクの早期発見につなげる目的でおこないます。特に日本人は胃がんの罹患（りかん）率が高いため、胃カメラ検査を重視して検査コースに取り入れています。当院では、胃カメラの負担軽減のために経鼻内視鏡をお勧めしていますので、初めてで不安な方でも楽に検査を受けていただけると思います。その方にあった方法で丁寧に対応いたしますので、まずはご相談ください。</p>
</li>
<li>
<h4>血圧脈波検査と骨密度検査について、目的や特徴など詳しくお聞かせ願います。</h4>
<p>まず血圧脈波検査は、閉そく性動脈硬化症や心臓疾患のスクリーニングを目的として行います。検査方法は手足の血圧を測るだけなので、非常に簡便で有益な検査となりお勧めです。次に骨密度検査ですが、骨粗しょう症から骨折、寝たきりになる方が増えているため、健康寿命を延ばしていくためにも骨粗しょう症を未然に防ぎ治療していく事が目的になります。６０歳前後から、ご自身の骨の状況をきちんと評価していただく事をお勧めしています。</p>
</li>
<li>
<h4>人間ドックとの組み合わせで実施されている脳ドックについて、目的や特徴などお聞かせ願います。	</h4>
<p>脳ドックは、三大疾患の一つとなる脳血管疾患リスクの早期発見・早期対応につなげることが目的となります。主に磁気共鳴画像装置（ＭＲＩ）検査では隠れ脳梗塞の発見、MRA検査では動脈瘤（りゅう）の発見に適している検査となるので使い分けが必要になります。糖尿病や高血圧、高脂血症といった生活習慣病をお持ちの方は特に脳ドックの受診を推奨しています。また、家族歴も関係してくるため、ご家族で脳疾患の方がいる場合も積極的に受診されたほうがいいです。</p>
</li>
<li>
<h4>人間ドックとの組み合わせでおこなわれている心臓ドックについて、目的や特徴をお聞かせ願います。</h4>
<p>がんに次いで日本人の死因上位である心疾患リスクの早期発見・早期治療につなげる事が目的となります。さまざまな検査方法により、現在の心臓の状態を評価し、手足の末梢（まっしょう）まで血液が回っているか確認します。また心電図検査も長時間心電図検査を行いますので、より事細かな判断をすることが可能です。心疾患も自覚症状が少ない場所ですので、人間ドックにプラスして受診されることをお勧めします。</p>
</li>
<li>
<h4>子宮がん検査＋乳がん検査について、女性受診者への配慮として工夫されていることがあればお教え願います。</h4>
<p>婦人科の医師も超音波技師も女性スタッフはいますので、なるべく女性で対応できるよう配慮はしております。どうしても女性でないと受けたくないというご希望があれば、ご予約の際にお伝えください。やはり女性の方だとお話ししやすい身体の悩み等もございますので、患者さまが安心して受診いただけるような環境作りを常に心がけております。</p>
</li>
<li>
<h4>マンモグラフィーと乳腺超音波検査の特徴について、詳しくお聞かせ願います。</h4>
<p>マンモグラフィーは、低濃度乳腺におけるしこりや乳がん初期の石灰化の検出に有用です。また乳腺超音波検査は、高濃度乳腺におけるしこりや乳腺症などの良性腫瘍の検出に有用です。どちらも特性が異なりますので、二つの検査を併用していただく事でより乳がんリスクの判定に役立つと考えています。もちろんご自宅で自己触診をしていただく事も、乳がんの早期発見には非常に有用ですので、普段からご自宅でおこなってみてください。	</p>
</li>
<li>
<h4>貴院で行う結果説明方法とフォローアップ体制について、お聞かせください。</h4>
<p>当院では、結果説明に非常に力を入れて行っています。例えば画像検査であれば、画像をその場で出して指示し、時には漫画のような絵をかき分かりやすく説明します。もちろんその場で疑問点をなくしていきたいので、なんでも質問してください。もしも検査結果に異状があった場合、まずは当院の買う分野に知見を持った医師に診ていただきますし最後まできちんとフォローいたしますのでご安心ください。</p>
</li>
<li>
<h4>院内環境や、貴院で行っている受診者への配慮について詳しくお聞かせ願います。	</h4>
<p>当院の健診センターは一般診療と区別されていますので、感染予防対策もしっかりしています。設備に関しても、病院と同じグレードのものを使用していますので事細かな検査を受けていただけます。また、リラックスして検査を受けられるように待合スペースを広く確保し、各検査をスムーズに案内できるようスタッフの接遇にも力をいれております。</p>
</li>
<li>
<h4>人間ドック、健診にかける先生の想いを詳しくお聞かせください。</h4>
<p>病気は、早期発見・早期治療できることがご本人の負担軽減には大切です。手術をしないで治療ができるケースもありますし、簡単な手術であればQOLの向上にもなります。早期発見・早期治療のメリットは計り知れないものがありますし、とにかく早めに調べていこうという姿勢を持たれるのが良いと思っています。</p>
</li>
<li>
<h4>千葉県済生会 習志野病院の強みについてお聞かせ願います。</h4>
<p>病院に併設されている施設であることが強みです。医療との連携が非常によいため、健診で何か異常があった場合でもすぐに精検をして確定診断を行うことができます。手術の予約もすぐにできますし、スピーディーに治療までつなげられるというのは、進行を防ぐためにも有用です。それができることが当院の大きな強みと考えています。	</p>
</li>
</ul>",,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20750","42210","4","1",,,,,,,,"0","0","0","1","2019-09-25 20:03:16","2019-09-25 20:03:16","epkdoc01","epkdoc01"
"20775",,"3","1","地域へ品質の高い医療の提供と健康寿命延伸を目指す医療機関","医療法人財団明理会 新松戸中央総合病院は、千葉県松戸市で1979年の設立以来、地域の医療を支え続けてきた総合病院です。2013年９月にはすべての病棟が完成し、全333床の大規模医療機関になりました。<br>当院は、急性期医療からリハビリテーションまで、医療を一貫して提供しています。特にがん治療には力を入れており、千葉県がん診療連携協力病院に指定されています。また、1965～1975年に住民を増やし、今では高齢化の進むベッドタウンという立地から、地域の人々の健康寿命延伸を目指す、疾病の早期発見・早期治療のための人間ドックと各種検診にも注力しています。",,,,,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","37735","5","2","性別ごとに気をつけたい疾患リスクをチェックできるオプションも","<h4>3Dマンモグラフィ検査導入の、女性のための「乳腺ドック」</h4><p>新松戸中央総合病院では、女性向けのオプションとして「乳腺ドック」を設置しています。こちらのコースでは、受診者の身体に触れる検査については、すべて女性スタッフが対応するようにしています。<br>主な検査項目としては、「マンモグラフィ検査」と「乳腺超音波（エコー）検査」があり、「マンモグラフィ検査」は、画像データを三次元的に再現できることから、従来のマンモグラフィ検査より病変の検出率や良性/悪性の鑑別精度が高い「3Dマンモグラフィ（トモシンセシス）」を採用しています。</p>
<h4>「前立腺ドック」中高年男性が気を付けたい前立腺がんリスクをチェック</h4><p>また当院では、男性向けのオプションとして「前立腺ドック」を設置しています。前立腺がんは、ほかのがんにより進行が遅く、自覚症状も乏しいことから早期発見が何よりも重要です。<br>「前立腺ドック」は「腫瘍マーカー検査（PSA）」で前立腺がんのリスクをスクリーニングするもので、一般に前立腺肥大傾向が見られ、がんの初期症状が見落とされがちな50歳前後からの、毎年の受診が推奨されています。</p>",,,,,"R","0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","37736","5","1","基本コースを中心に、プラスできるオプションをご用意","<h4>生活習慣病など各種疾患リスクをチェックするスタンダードな「人間ドック」</h4><p>新松戸中央総合病院では、心臓病やメタボリック症候群といった疾患リスクを総合的に検査する、スタンダードな「人間ドック（日帰り）」コースを基本として、胃がんや乳がん、肺がん、前立腺疾患といった部位・疾患別のオプションメニューを用意しています。<br>「人間ドック（日帰り）」コースの所要時間は3～4時間程度です。</p>
<h4>上部消化管検査は胃部X線検査か胃カメラから選択</h4><p>当院の、基本の「人間ドック（日帰り）」コースでは、上部消化管の検査について「胃部X線検査」と「胃カメラ」のいずれかから選ぶことができます。<br>当院としては、微小病変の検出率が高く、組織採取による生検でより詳しい診断が可能な内視鏡による検査をおすすめしています。胃カメラは経鼻方式と経口方式から選択できますが、より刺激の少ない経鼻方式を選ばれる受診者が多いようです。経口方式では静脈麻酔による鎮静もおこなっていますが、検査後には麻酔を覚ます拮抗剤を投与し、目が覚めた状態でお帰り頂けるようにしています。</p>",,,,,"L","0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","37737","5","4","検査から治療までの連携。速やな精密検査の実施に努めています","<h4>異常が発見された場合には速やかにフォローアップ</h4><p>総合病院である新松戸中央総合病院で人間ドックを受診する利点は、万一、異常が発見された場合に速やかに院内にて精密検査が実施でき、必要によってはそのまま治療にへ進むことができることです。<br>がん治療に関しては、千葉県のがん診療連携協力病院に指定されています。<br>結果報告書の郵送までは、1カ月ほどお時間をいただいています。</p>",,,,,"R","0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","37738","7","1",,,"院長：松尾 亮太 先生","院長の松尾です。<br>
末永く健やかな生活を送るためにも、ぜひ当院の人間ドックをお役立てください。","【略歴】<br>
1994年　東京女子医科大学附属消化器センター 外科入局<br>
2000年　板橋中央総合病院 外科入局<br>
2004年　筑波大学大学院 人間総合科学研究科先端応用医学専攻<br>
2006年　龍ヶ崎済生会病院 外科部長<br>
2011年　新松戸中央総合病院 副院長<br>
2012年　新松戸中央総合病院 院長就任<br>
【資格】<br>
日本外科学会認定 外科専門医<br>
日本消化器外科学会認定 消化器外科専門医<br>
日本消化器病学会認定 消化器病専門医<br>
日本肝臓学会認定 肝臓専門医",,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","37741","8","5",,,,,,,,"0","0","1","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37742","8","4",,,,,,,,"0","0","1","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37743","8","1",,,,,,,,"0","0","1","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","37744","8","2",,,,,,,,"1","3","8","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37745","8","2",,,,,,,,"1","2","7","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37746","8","2",,,,,,,,"0","0","9","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37747","8","2",,,,,,,,"0","0","3","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37748","8","2",,,,,,,,"1","1","4","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37749","8","3",,,,,,,,"0","0","2","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37751","8","3",,,,,,,,"0","0","1","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37753","8","2",,,,,,,,"0","0","5","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37754","8","2",,,,,,,,"0","0","1","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","37755","8","2",,,,,,,,"0","0","2","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37758","8","3",,,,,,,,"1","4","3","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37759","8","2",,,,,,,,"0","0","6","1","2019-11-05 14:22:43","2019-11-05 14:22:43","epkdoc01","epkdoc01"
"20775","37761","2","2",,,,,,,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","37763","2","3",,,,,,,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","38641","5","3","胃がん因子のスクリーニングが期待できる「ヘリコバクター・ピロリ菌検査」","<h4>所要時間5分、採血のみで気軽に受診ができるように配慮を</h4><p>新松戸中央総合病院では、上部消化器疾患の予防に重要な「ヘリコバクター・ピロリ菌検査」を実施しています。<br>ヘリコバクター・ピロリ菌感染は、日本人の胃がんの95％の原因と言われ、また胃・十二指腸潰瘍や胃過形成性ポリープといった各種疾患を引き起こす因子となることが知られています。<br>採血検査のみで所要時間は5分程度です。検査結果は1週間～10日ほどで郵送いたします。</p>",,,,,"L","0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","38642","2","4",,,,,,,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","38643","2","1",,,,,,,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","38644","1","2",,,,,,,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","38645","1","1",,,,,,,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
"20775","41385","4","1",,,,,,,,"0","0","0","1","2019-11-05 14:22:42","2019-11-05 14:22:42","epkdoc01","epkdoc01"
