"epark_member_id","hospital_no","course_no","flg_display","status","rgst","updt","created_id","updated_id"
"20327597","20664","0","0","1","2019-04-15 23:03:05","2019-04-15 23:03:05",NULL,NULL
"29122953","20480","5","1","1","2019-04-15 23:09:00","2019-04-15 23:09:20",NULL,NULL
"15543913","20877","9","1","1","2019-04-16 06:39:13","2019-04-16 06:39:13",NULL,NULL
"29127193","20039","20954","1","1","2019-04-16 13:36:28","2019-04-16 13:36:28",NULL,NULL
"29127193","20039","20945","1","1","2019-04-16 13:58:00","2019-04-16 13:58:00",NULL,NULL
"29127193","20039","0","0","1","2019-04-16 14:00:32","2019-04-16 14:00:32",NULL,NULL
"9152998","21148","2","1","1","2019-04-16 14:14:31","2019-04-16 14:14:31",NULL,NULL
"12008043","20562","3","1","1","2019-04-16 15:45:06","2019-04-16 15:45:06",NULL,NULL
"28045130","21114","0","0","1","2019-04-16 16:02:33","2019-04-16 16:02:33",NULL,NULL
"29129427","20590","1","1","1","2019-04-16 17:45:53","2019-04-16 17:45:53",NULL,NULL
"29129427","20590","0","0","1","2019-04-16 17:48:25","2019-04-16 17:48:25",NULL,NULL
"7389609","20975","3","1","1","2019-04-16 20:40:07","2019-04-16 20:40:07",NULL,NULL
"29132180","20077","0","0","X","2019-04-16 22:16:31","2019-04-16 22:16:31",NULL,NULL
"29132180","20077","20302","1","1","2019-04-16 22:16:56","2019-04-16 22:16:56",NULL,NULL
"29132180","20031","0","0","1","2019-04-16 22:24:06","2019-04-16 22:24:06",NULL,NULL
"25225488","20450","9","1","1","2019-04-17 02:07:06","2019-04-17 02:07:06",NULL,NULL
"18787915","20165","21814","1","1","2019-04-17 02:43:39","2019-04-17 02:43:39",NULL,NULL
"17806766","20456","38","1","1","2019-04-17 03:44:49","2019-04-17 03:44:49",NULL,NULL
"22531204","20148","20693","1","1","2019-04-17 09:11:29","2019-04-17 09:11:29",NULL,NULL
"12079693","20039","20944","1","1","2019-04-17 11:47:46","2019-04-17 11:47:46",NULL,NULL
"29136002","20971","0","0","1","2019-04-17 12:12:41","2019-04-17 12:12:41",NULL,NULL
"16002166","20039","0","0","X","2019-04-17 15:29:30","2019-04-17 15:30:34",NULL,NULL
"8205803","20124","20484","1","1","2019-04-17 15:45:35","2019-04-17 15:45:35",NULL,NULL
"7564902","20687","6","1","1","2019-04-17 22:02:21","2019-04-17 22:02:21",NULL,NULL
"23407542","20042","21435","1","1","2019-04-18 01:28:17","2019-04-18 01:28:17",NULL,NULL
"27558221","20669","15","1","1","2019-04-18 11:19:23","2019-04-18 11:19:23",NULL,NULL
"25590818","20774","6","1","1","2019-04-18 15:00:45","2019-04-18 15:00:45",NULL,NULL
"6820312","20041","20672","1","1","2019-04-18 17:29:38","2019-04-18 17:29:38",NULL,NULL
"17319871","20073","0","0","1","2019-04-19 07:51:08","2019-04-19 07:51:08",NULL,NULL
"19434643","20486","0","0","1","2019-04-19 10:23:38","2019-04-19 10:23:38",NULL,NULL
"29083005","20326","21338","1","1","2019-04-19 12:38:36","2019-04-19 12:38:36",NULL,NULL
"29018458","20171","0","0","1","2019-04-19 13:30:32","2019-04-19 13:30:32",NULL,NULL
"29154943","20578","0","0","1","2019-04-19 17:21:14","2019-04-19 17:21:14",NULL,NULL
"29172369","20641","0","0","1","2019-04-20 13:51:31","2019-04-20 13:51:31",NULL,NULL
"28310091","20045","0","0","1","2019-04-20 16:52:33","2019-04-20 16:52:33",NULL,NULL
"8325271","20135","0","0","1","2019-04-20 21:20:59","2019-04-20 21:20:59",NULL,NULL
"27147593","21112","3","1","1","2019-04-20 21:26:08","2019-04-20 21:26:08",NULL,NULL
"18683195","20578","0","0","1","2019-04-21 00:18:41","2019-10-18 13:30:00",NULL,NULL
"17404376","20559","0","0","1","2019-04-21 01:37:25","2019-04-21 01:37:25",NULL,NULL
"1538272","20077","20301","1","1","2019-04-21 10:22:36","2019-04-21 10:22:36",NULL,NULL
"1538272","20281","21582","1","1","2019-04-21 10:25:06","2019-04-21 10:25:06",NULL,NULL
"1538272","20592","5","1","1","2019-04-21 10:26:38","2019-04-21 10:26:38",NULL,NULL
"28384294","20098","20380","1","1","2019-04-21 14:29:40","2019-04-21 14:29:40",NULL,NULL
"23144535","20011","0","0","1","2019-04-21 15:08:07","2019-04-21 15:08:07",NULL,NULL
"23144535","20041","21904","1","1","2019-04-21 15:11:17","2019-04-21 15:11:17",NULL,NULL
"25465431","20440","0","0","1","2019-04-21 15:13:27","2019-04-21 15:13:27",NULL,NULL
"25465431","20493","0","0","1","2019-04-21 15:20:13","2019-04-21 15:20:13",NULL,NULL
"25465431","20480","23","1","1","2019-04-21 15:30:05","2019-04-21 15:30:05",NULL,NULL
"25465431","20480","22","1","1","2019-04-21 15:30:23","2019-04-21 15:42:59",NULL,NULL
"13677296","20827","0","0","1","2019-04-21 15:53:59","2019-04-21 15:53:59",NULL,NULL
"29196715","20665","2","1","1","2019-04-21 17:56:32","2019-04-21 17:56:32",NULL,NULL
"29200005","20635","1","1","1","2019-04-21 23:04:17","2019-04-21 23:04:17",NULL,NULL
"18787893","20979","0","0","1","2019-04-22 10:43:32","2019-04-22 10:43:32",NULL,NULL
"18787893","20540","19","1","1","2019-04-22 10:49:02","2019-04-22 10:49:02",NULL,NULL
"29180744","20194","0","0","1","2019-04-22 10:54:09","2019-04-22 10:54:09",NULL,NULL
"18787893","20488","1","1","1","2019-04-22 10:55:13","2019-04-22 10:55:13",NULL,NULL
"11029605","20966","2","1","1","2019-04-22 14:11:16","2019-04-22 14:11:16",NULL,NULL
"11029605","20292","21205","1","1","2019-04-22 14:20:04","2019-04-22 14:20:04",NULL,NULL
"29052229","20516","1","1","1","2019-04-22 15:48:46","2019-04-22 15:48:46",NULL,NULL
"17703327","20385","21532","1","1","2019-04-22 17:13:11","2019-04-22 17:15:16",NULL,NULL
"29214949","20665","2","1","1","2019-04-22 21:24:41","2019-04-22 21:24:41",NULL,NULL
"19483465","20693","5","1","1","2019-04-22 21:51:13","2019-04-22 21:51:13",NULL,NULL
"29072978","20462","0","0","1","2019-04-22 22:13:08","2019-04-22 22:13:08",NULL,NULL
"17015026","20777","4","1","1","2019-04-23 12:53:41","2019-04-23 12:53:41",NULL,NULL
"17315795","20571","1","1","1","2019-04-23 13:25:01","2019-04-23 13:25:01",NULL,NULL
"29126711","20355","0","0","1","2019-04-23 16:58:13","2019-04-23 16:58:13",NULL,NULL
"4630363","20450","1","1","1","2019-04-23 19:58:42","2019-04-23 19:58:42",NULL,NULL
"29226780","20318","21268","1","1","2019-04-24 06:11:16","2019-04-24 06:11:16",NULL,NULL
"26523528","20390","21813","1","1","2019-04-24 08:34:22","2019-04-24 08:34:22",NULL,NULL
"21898912","20175","0","0","1","2019-04-24 09:18:52","2019-04-24 09:18:52",NULL,NULL
"18787893","20069","0","0","1","2019-04-24 10:49:07","2019-04-24 10:49:07",NULL,NULL
"22343306","20647","0","0","1","2019-04-24 11:37:59","2019-04-24 11:37:59",NULL,NULL
"16966334","20145","0","0","1","2019-04-24 14:20:48","2019-04-24 14:20:48",NULL,NULL
"16966334","20145","20574","1","1","2019-04-24 14:22:56","2019-05-03 15:02:33",NULL,NULL
"27380596","20448","3","1","1","2019-04-24 18:36:40","2019-04-24 18:36:40",NULL,NULL
"26523528","20423","16","1","1","2019-04-24 20:46:30","2019-04-24 20:46:30",NULL,NULL
"26523528","20579","16","1","1","2019-04-24 21:22:01","2019-04-24 21:22:01",NULL,NULL
"20747378","20602","0","0","1","2019-04-24 21:23:36","2019-04-24 21:23:36",NULL,NULL
"20747378","20086","0","0","1","2019-04-24 21:26:15","2019-04-24 21:26:15",NULL,NULL
"25286513","20693","3","1","1","2019-04-24 22:43:23","2019-04-24 22:43:23",NULL,NULL
"5817061","20993","0","0","1","2019-04-25 08:43:48","2019-04-25 08:43:48",NULL,NULL
"21616964","20086","20643","1","1","2019-04-25 09:05:06","2019-04-25 09:05:06",NULL,NULL
"28691868","20326","0","0","1","2019-04-25 09:51:24","2019-04-25 09:51:24",NULL,NULL
"29236953","21215","1","1","1","2019-04-25 10:24:53","2019-04-25 10:24:53",NULL,NULL
"25127682","20493","3","1","1","2019-04-25 10:30:14","2019-04-25 10:30:48",NULL,NULL
"28583281","20907","0","0","1","2019-04-25 10:52:19","2019-04-25 10:52:19",NULL,NULL
"21874524","20318","21278","1","1","2019-04-25 12:18:21","2019-04-25 12:18:21",NULL,NULL
"29246815","20212","0","0","1","2019-04-25 21:06:15","2019-04-25 21:06:15",NULL,NULL
"29246815","20727","0","0","X","2019-04-25 21:13:33","2019-04-25 21:13:33",NULL,NULL
"29246815","20060","21633","1","X","2019-04-25 21:16:01","2019-04-25 21:16:01",NULL,NULL
"29246815","20588","0","0","X","2019-04-25 21:28:28","2019-04-25 21:28:28",NULL,NULL
"29246815","20982","0","0","1","2019-04-25 21:30:23","2019-04-25 21:30:23",NULL,NULL
"29246815","20060","0","0","1","2019-04-25 21:47:39","2019-04-27 21:57:53",NULL,NULL
"27401353","20438","12","1","1","2019-04-26 08:51:45","2019-04-26 08:51:45",NULL,NULL
"29146546","21278","5","1","1","2019-04-26 12:19:18","2019-04-26 12:19:18",NULL,NULL
"15487774","20774","2","1","1","2019-04-26 18:15:41","2019-04-26 18:15:41",NULL,NULL
"16837392","20669","0","0","1","2019-04-26 20:04:06","2019-04-26 20:04:06",NULL,NULL
"16837392","20669","5","1","1","2019-04-26 20:07:11","2019-04-26 20:07:11",NULL,NULL
"22670942","20472","0","0","1","2019-04-26 21:29:51","2019-04-26 21:29:51",NULL,NULL
"4844116","20042","20189","1","1","2019-04-26 21:41:19","2019-04-26 21:41:19",NULL,NULL
"16075978","20042","21428","1","1","2019-04-26 21:42:43","2019-04-26 21:42:43",NULL,NULL
"29260184","20042","21428","1","1","2019-04-26 21:49:51","2019-04-26 21:49:51",NULL,NULL
"29260184","20042","21410","1","1","2019-04-26 22:10:53","2019-04-26 22:10:53",NULL,NULL
"7003636","20681","0","0","1","2019-04-27 08:59:07","2019-04-27 08:59:07",NULL,NULL
"7003636","20010","0","0","1","2019-04-27 09:01:02","2019-04-27 09:01:02",NULL,NULL
"20733078","20042","21407","1","1","2019-04-27 12:35:30","2019-04-27 12:35:30",NULL,NULL
"22917087","20204","0","0","1","2019-04-27 22:05:38","2019-04-27 22:05:38",NULL,NULL
"20268862","20382","21777","1","1","2019-04-27 22:12:30","2019-04-27 22:12:30",NULL,NULL
"27835645","20310","0","0","1","2019-04-28 00:29:37","2019-04-28 00:29:37",NULL,NULL
"22362133","20448","2","1","1","2019-04-28 04:28:16","2019-04-28 04:28:16",NULL,NULL
"8880272","20815","0","0","1","2019-04-28 12:55:59","2019-04-28 12:55:59",NULL,NULL
"19503258","20180","0","0","1","2019-04-28 14:38:39","2019-04-28 14:38:39",NULL,NULL
"29294299","20162","0","0","1","2019-04-28 15:15:31","2019-04-28 15:15:31",NULL,NULL
"21975749","20440","0","0","1","2019-04-28 20:28:39","2019-04-28 20:28:39",NULL,NULL
"5959112","20497","0","0","1","2019-04-29 00:58:21","2019-04-29 00:58:21",NULL,NULL
"29311472","20700","0","0","1","2019-04-29 08:55:49","2019-04-29 08:55:49",NULL,NULL
"12370307","20945","2","1","1","2019-04-29 19:03:17","2019-04-29 19:03:17",NULL,NULL
"10041263","20783","0","0","1","2019-04-30 00:08:08","2019-04-30 00:08:08",NULL,NULL
"10041263","20443","0","0","1","2019-04-30 00:24:53","2019-04-30 00:24:53",NULL,NULL
"29336277","20930","4","1","1","2019-04-30 02:33:21","2019-04-30 02:33:21",NULL,NULL
"29309183","20829","10","1","1","2019-04-30 07:10:34","2019-04-30 07:10:34",NULL,NULL
"6914694","20700","0","0","1","2019-04-30 08:47:24","2019-04-30 08:47:24",NULL,NULL
"6914694","20824","0","0","1","2019-04-30 08:47:40","2019-04-30 08:47:40",NULL,NULL
"26267842","20183","0","0","X","2019-04-30 09:29:29","2019-04-30 09:29:29",NULL,NULL
"22877084","20665","2","1","1","2019-04-30 13:25:20","2019-04-30 13:25:20",NULL,NULL
"26414215","20011","0","0","1","2019-04-30 13:30:58","2019-04-30 13:30:58",NULL,NULL
"19483546","20087","0","0","1","2019-04-30 15:15:02","2019-04-30 15:15:02",NULL,NULL
"29349681","20382","21775","1","1","2019-04-30 15:46:31","2019-04-30 15:46:31",NULL,NULL
"18409731","20042","21407","1","1","2019-04-30 19:46:31","2019-04-30 19:46:31",NULL,NULL
"29360288","20669","14","1","1","2019-04-30 20:01:50","2019-04-30 20:01:50",NULL,NULL
"29360288","20669","15","1","1","2019-04-30 20:25:08","2019-04-30 20:25:08",NULL,NULL
"15041124","20761","44","1","1","2019-05-01 13:26:48","2019-05-01 13:26:48",NULL,NULL
"5177322","20041","0","0","1","2019-05-01 18:19:36","2019-05-01 18:19:52",NULL,NULL
"20805046","20665","0","0","1","2019-05-01 19:10:17","2019-05-01 19:10:17",NULL,NULL
"29390805","20012","0","0","1","2019-05-01 21:54:34","2019-05-01 21:54:34",NULL,NULL
"16010994","20669","0","0","1","2019-05-01 23:37:13","2019-05-01 23:37:13",NULL,NULL
"29390805","20012","20134","1","1","2019-05-02 00:37:02","2019-05-02 00:37:02",NULL,NULL
"17467474","20672","3","1","1","2019-05-02 04:32:34","2019-05-02 04:32:34",NULL,NULL
"17467474","20444","0","0","1","2019-05-02 05:10:32","2019-05-02 05:10:32",NULL,NULL
"17467474","20672","0","0","1","2019-05-02 05:17:04","2019-05-02 05:17:04",NULL,NULL
"16896321","20612","0","0","1","2019-05-02 10:43:52","2019-05-02 10:43:52",NULL,NULL
"25548553","20333","0","0","1","2019-05-02 14:24:41","2019-05-02 14:24:41",NULL,NULL
"21286336","20966","2","1","1","2019-05-02 16:09:30","2019-05-02 16:09:30",NULL,NULL
"21286336","20774","6","1","1","2019-05-02 16:27:16","2019-05-02 16:27:16",NULL,NULL
"16770569","20039","0","0","1","2019-05-02 18:05:10","2019-05-02 18:05:10",NULL,NULL
"7880457","20848","4","1","1","2019-05-02 23:17:10","2019-05-02 23:17:10",NULL,NULL
"18625305","20002","0","0","1","2019-05-03 09:51:14","2019-05-03 09:51:14",NULL,NULL
"18625305","20761","0","0","1","2019-05-03 09:56:09","2019-05-03 09:56:09",NULL,NULL
"18625305","20011","0","0","1","2019-05-03 09:57:08","2019-05-03 09:57:08",NULL,NULL
"18625305","20041","0","0","1","2019-05-03 09:58:32","2019-05-03 09:58:32",NULL,NULL
"18625305","20529","1","1","1","2019-05-03 09:59:44","2019-05-03 09:59:44",NULL,NULL
"22344656","20665","1","1","1","2019-05-03 13:38:35","2019-05-03 13:38:35",NULL,NULL
"22683779","20579","0","0","1","2019-05-03 13:53:31","2019-05-03 13:53:31",NULL,NULL
"3306916","20665","0","0","1","2019-05-03 14:03:59","2019-05-03 14:03:59",NULL,NULL
"29445684","21112","1","1","1","2019-05-03 22:30:38","2019-05-03 22:31:29",NULL,NULL
"29446443","20668","0","0","1","2019-05-04 00:00:50","2019-05-04 00:00:50",NULL,NULL
"29393838","20949","0","0","1","2019-05-04 09:22:21","2019-05-04 09:22:21",NULL,NULL
"26010910","20448","1","1","1","2019-05-04 13:07:18","2019-05-04 13:07:18",NULL,NULL
"26184064","20555","19","1","1","2019-05-04 13:12:10","2019-05-04 13:12:10",NULL,NULL
"27874465","20619","1","1","1","2019-05-04 16:51:27","2019-05-04 16:51:27",NULL,NULL
"27874465","20941","3","1","1","2019-05-04 16:53:54","2019-05-04 16:53:54",NULL,NULL
"20706694","20339","21364","1","1","2019-05-04 17:06:10","2019-05-04 17:06:10",NULL,NULL
"14854497","20507","8","1","1","2019-05-05 07:20:40","2019-05-05 07:20:40",NULL,NULL
"29458442","20165","20738","1","1","2019-05-05 13:34:57","2019-05-05 13:34:57",NULL,NULL
"10400201","20559","0","0","1","2019-05-05 23:44:24","2019-05-05 23:44:24",NULL,NULL
"29497602","20824","0","0","1","2019-05-06 00:13:58","2019-05-06 00:13:58",NULL,NULL
"22100505","20154","21783","1","1","2019-05-06 00:13:59","2019-05-06 00:13:59",NULL,NULL
"13918796","21060","0","0","1","2019-05-06 08:24:19","2019-05-06 08:24:19",NULL,NULL
"29498692","20518","2","1","1","2019-05-06 10:24:21","2019-05-06 10:24:21",NULL,NULL
"21693004","20423","5","1","1","2019-05-06 13:03:58","2019-05-06 13:03:58",NULL,NULL
"7494413","20443","8","1","1","2019-05-06 13:52:38","2019-05-06 13:52:38",NULL,NULL
"22753286","20823","2","1","1","2019-05-06 19:37:22","2019-05-06 19:37:22",NULL,NULL
"29520985","20040","0","0","1","2019-05-06 20:57:40","2019-05-06 20:57:40",NULL,NULL
"29393838","21093","4","1","1","2019-05-06 22:20:34","2019-05-06 22:20:34",NULL,NULL
"27198197","20836","15","1","1","2019-05-07 09:22:43","2019-05-07 09:22:43",NULL,NULL
"29510851","20177","0","0","1","2019-05-07 11:07:15","2019-05-07 11:07:15",NULL,NULL
"26871622","20577","6","1","1","2019-05-07 13:28:01","2019-05-07 13:28:01",NULL,NULL
"7375438","20347","21377","1","X","2019-05-07 13:47:32","2019-05-07 13:47:32",NULL,NULL
"22099883","20586","0","0","1","2019-05-07 14:11:44","2019-05-07 14:11:44",NULL,NULL
"22099883","20166","0","0","1","2019-05-07 14:13:20","2019-05-07 14:13:20",NULL,NULL
"22099883","21215","0","0","1","2019-05-07 14:18:57","2019-05-07 14:18:57",NULL,NULL
"22099883","20222","0","0","1","2019-05-07 14:19:48","2019-05-07 14:19:48",NULL,NULL
"23270350","20176","20788","1","1","2019-05-07 15:58:59","2019-05-07 15:58:59",NULL,NULL
"29529264","20524","0","0","1","2019-05-07 16:05:35","2019-05-07 16:05:35",NULL,NULL
"16704259","20449","10","1","X","2019-05-07 17:54:31","2019-05-07 17:54:31",NULL,NULL
"16704259","20969","1","1","1","2019-05-07 17:54:47","2019-05-07 17:54:47",NULL,NULL
"16704259","20647","1","1","1","2019-05-07 17:54:56","2019-05-07 17:54:56",NULL,NULL
"16704259","20970","6","1","1","2019-05-07 17:55:06","2019-05-07 17:55:06",NULL,NULL
"16704259","20449","12","1","X","2019-05-07 17:55:16","2019-05-07 17:55:16",NULL,NULL
"16837392","20669","3","1","1","2019-05-07 21:10:56","2019-05-07 21:10:56",NULL,NULL
"28849718","20665","0","0","1","2019-05-07 21:41:09","2019-05-07 21:41:09",NULL,NULL
"29533353","20385","21533","1","1","2019-05-07 22:02:42","2019-05-07 22:02:42",NULL,NULL
"29533988","20061","0","0","1","2019-05-07 23:12:31","2019-05-07 23:12:31",NULL,NULL
"9626718","20754","2","1","1","2019-05-08 07:13:52","2019-05-08 07:13:52",NULL,NULL
"27949669","20456","40","1","1","2019-05-08 09:04:17","2019-05-08 09:04:17",NULL,NULL
"20455882","20449","0","0","1","2019-05-08 09:41:16","2019-05-08 09:41:16",NULL,NULL
"21456484","20949","1","1","1","2019-05-08 09:51:11","2019-05-08 09:51:11",NULL,NULL
"29540464","21207","0","0","1","2019-05-08 16:42:00","2019-05-08 16:44:25",NULL,NULL
"29515569","20537","4","1","1","2019-05-08 20:35:12","2019-05-08 20:35:12",NULL,NULL
"17678311","20811","2","1","1","2019-05-08 22:43:33","2019-05-08 22:43:33",NULL,NULL
"7260693","21215","0","0","1","2019-05-09 08:07:46","2019-05-09 08:07:46",NULL,NULL
"22297188","20935","0","0","1","2019-05-09 09:05:08","2019-05-09 09:05:08",NULL,NULL
"20825790","20382","21782","1","1","2019-05-09 11:05:39","2019-05-09 11:06:49",NULL,NULL
"19834488","20779","0","0","1","2019-05-09 11:36:45","2019-05-09 11:37:16",NULL,NULL
"29538175","20760","0","0","1","2019-05-09 12:32:00","2019-05-09 12:32:00",NULL,NULL
"14200885","20740","0","0","1","2019-05-09 13:01:49","2019-05-09 13:01:49",NULL,NULL
"4070273","20575","0","0","1","2019-05-09 13:54:54","2019-05-09 13:54:54",NULL,NULL
"25962318","20098","0","0","1","2019-05-09 16:50:35","2019-05-09 16:50:35",NULL,NULL
"17955473","20382","0","0","X","2019-05-09 19:53:48","2019-05-09 19:53:48",NULL,NULL
"17955473","20382","21777","1","1","2019-05-09 19:55:34","2019-05-09 19:55:34",NULL,NULL
"28763954","20653","3","1","1","2019-05-09 22:31:28","2019-05-09 22:31:28",NULL,NULL
"19138012","20669","0","0","1","2019-05-10 17:24:41","2019-05-10 17:24:41",NULL,NULL
"1852981","20589","1","1","1","2019-05-10 20:46:30","2019-05-10 20:46:30",NULL,NULL
"17484648","20039","20944","1","1","2019-05-10 23:12:47","2019-05-10 23:12:47",NULL,NULL
"17484648","20039","0","0","1","2019-05-10 23:15:55","2019-05-10 23:15:55",NULL,NULL
"17484648","20505","6","1","1","2019-05-10 23:18:46","2019-05-10 23:18:46",NULL,NULL
"20483925","20148","0","0","1","2019-05-11 07:00:16","2019-05-11 07:00:16",NULL,NULL
"9866355","20443","8","1","1","2019-05-11 12:40:11","2019-05-11 12:40:11",NULL,NULL
"9866355","20443","0","0","1","2019-05-11 13:30:02","2019-05-11 13:30:02",NULL,NULL
"29579456","20500","6","1","1","2019-05-11 16:52:38","2019-05-11 16:52:38",NULL,NULL
"29588006","20870","2","1","1","2019-05-11 22:00:39","2019-05-11 22:00:39",NULL,NULL
"29234154","20449","0","0","1","2019-05-12 10:09:55","2019-05-12 10:10:26",NULL,NULL
"29234154","20508","0","0","1","2019-05-12 10:11:16","2019-05-12 10:11:16",NULL,NULL
"29234154","20456","0","0","1","2019-05-12 10:13:48","2019-05-12 10:13:48",NULL,NULL
"29234154","20180","0","0","1","2019-05-12 10:15:02","2019-05-12 10:15:02",NULL,NULL
"29234154","20162","0","0","1","2019-05-12 10:16:07","2019-05-12 10:16:07",NULL,NULL
"22940433","20691","0","0","1","2019-05-12 11:24:14","2019-05-12 11:24:14",NULL,NULL
"27609710","20818","0","0","1","2019-05-12 11:55:46","2019-05-12 11:55:46",NULL,NULL
"3847511","20625","10","1","1","2019-05-12 15:51:06","2019-05-12 15:51:42",NULL,NULL
"14480985","20471","0","0","1","2019-05-12 17:10:17","2019-05-12 17:10:17",NULL,NULL
"29234154","20180","21853","1","1","2019-05-12 18:13:02","2019-05-12 18:13:02",NULL,NULL
"29234154","20508","2","1","1","2019-05-12 18:14:57","2019-05-12 18:19:05",NULL,NULL
"29234154","20448","0","0","1","2019-05-12 18:23:13","2019-05-12 18:23:13",NULL,NULL
"29613863","20824","0","0","1","2019-05-12 22:18:15","2019-05-12 22:18:15",NULL,NULL
"27188771","20176","0","0","1","2019-05-12 23:36:39","2019-05-12 23:36:39",NULL,NULL
"17186959","20536","0","0","1","2019-05-12 23:50:46","2019-05-12 23:50:46",NULL,NULL
"17186959","20124","0","0","1","2019-05-12 23:52:17","2019-05-12 23:52:17",NULL,NULL
"17186959","20039","0","0","X","2019-05-12 23:54:28","2019-05-12 23:54:28",NULL,NULL
"29614771","21206","5","1","1","2019-05-13 01:20:15","2019-05-13 01:20:15",NULL,NULL
"28371184","20520","4","1","1","2019-05-13 09:08:18","2019-05-13 09:08:18",NULL,NULL
"27188771","20390","21814","1","1","2019-05-13 09:19:47","2019-05-13 09:19:47",NULL,NULL
"27188771","20507","0","0","1","2019-05-13 09:23:50","2019-05-13 09:23:50",NULL,NULL
"27188771","20624","0","0","1","2019-05-13 09:26:52","2019-05-13 09:26:52",NULL,NULL
"27188771","21108","0","0","1","2019-05-13 09:28:00","2019-05-13 09:28:00",NULL,NULL
"27188771","20043","0","0","1","2019-05-13 09:28:14","2019-05-13 09:28:14",NULL,NULL
"27188771","20020","20142","1","1","2019-05-13 09:40:41","2019-05-13 09:40:41",NULL,NULL
"27188771","20143","20565","1","1","2019-05-13 09:41:37","2019-05-13 09:41:37",NULL,NULL
"28220967","20326","21342","1","1","2019-05-13 11:47:30","2019-05-13 11:47:30",NULL,NULL
"21415814","20086","0","0","X","2019-05-13 13:43:20","2019-05-13 13:43:39",NULL,NULL
"21415814","21170","0","0","X","2019-05-13 13:46:10","2019-05-13 13:46:10",NULL,NULL
"21415814","21170","3","1","X","2019-05-13 14:45:28","2019-05-13 14:45:28",NULL,NULL
"29620141","20665","1","1","1","2019-05-13 15:52:04","2019-05-13 15:52:04",NULL,NULL
"29620141","20424","4","1","1","2019-05-13 15:54:08","2019-05-13 15:54:08",NULL,NULL
"9993295","20575","0","0","1","2019-05-13 16:32:52","2019-05-13 16:32:52",NULL,NULL
"9993295","20575","1","1","1","2019-05-13 16:34:38","2019-05-13 16:34:38",NULL,NULL
"21116820","20423","6","1","1","2019-05-13 18:22:44","2019-05-13 18:22:44",NULL,NULL
"22655301","20462","1","1","1","2019-05-13 19:09:18","2019-05-13 19:09:18",NULL,NULL
"25901581","20959","2","1","1","2019-05-13 20:04:16","2019-05-13 20:04:16",NULL,NULL
"25901581","20958","1","1","1","2019-05-13 20:07:06","2019-05-13 20:07:06",NULL,NULL
"14608924","20501","0","0","1","2019-05-13 20:24:36","2019-05-13 20:24:36",NULL,NULL
"17020998","20264","0","0","1","2019-05-13 21:35:14","2019-05-13 21:35:14",NULL,NULL
"29625371","20270","21199","1","1","2019-05-13 23:55:39","2019-05-20 20:50:43",NULL,NULL
"19975825","20528","0","0","1","2019-05-14 07:40:18","2019-05-14 07:40:18",NULL,NULL
"18084781","20326","0","0","1","2019-05-14 09:40:53","2019-05-14 09:40:53",NULL,NULL
"18084781","20132","0","0","1","2019-05-14 09:42:09","2019-05-14 09:42:09",NULL,NULL
"18084781","20519","0","0","1","2019-05-14 09:42:14","2019-05-14 09:42:14",NULL,NULL
"18084781","20361","0","0","1","2019-05-14 09:42:26","2019-05-14 09:42:26",NULL,NULL
"18084781","20019","0","0","1","2019-05-14 09:42:56","2019-05-14 09:42:56",NULL,NULL
"18084781","21131","0","0","1","2019-05-14 09:44:41","2019-05-14 09:44:41",NULL,NULL
"18084781","21228","0","0","1","2019-05-14 09:44:57","2019-05-14 09:44:57",NULL,NULL
"18084781","20145","0","0","1","2019-05-14 09:46:24","2019-05-14 09:46:24",NULL,NULL
"22770848","20729","1","1","1","2019-05-14 11:57:00","2019-05-14 11:57:00",NULL,NULL
"17834338","20450","0","0","1","2019-05-14 12:12:31","2019-05-14 12:12:31",NULL,NULL
"29620141","20645","1","1","1","2019-05-14 13:32:06","2019-05-14 13:32:06",NULL,NULL
"29629543","21207","0","0","1","2019-05-14 13:33:50","2019-05-14 13:33:50",NULL,NULL
"29620141","20423","12","1","1","2019-05-14 13:41:13","2019-05-14 13:41:13",NULL,NULL
"19476130","20039","20947","1","1","2019-05-14 13:48:42","2019-05-14 13:48:42",NULL,NULL
"5389040","20264","0","0","1","2019-05-14 13:55:03","2019-05-14 13:55:03",NULL,NULL
"15075634","20443","0","0","1","2019-05-14 16:32:19","2019-05-14 16:32:19",NULL,NULL
"15075634","20545","0","0","1","2019-05-14 16:39:24","2019-05-14 16:39:24",NULL,NULL
"5255141","20456","46","1","1","2019-05-14 17:29:46","2019-05-14 17:29:46",NULL,NULL
"29631983","20848","13","1","X","2019-05-14 17:44:42","2019-05-14 17:44:42",NULL,NULL
"29574399","20647","0","0","1","2019-05-14 20:18:25","2019-05-14 20:18:33",NULL,NULL
"5431103","20573","37","1","1","2019-05-14 20:55:17","2019-05-14 20:55:17",NULL,NULL
"9899461","20754","4","1","1","2019-05-14 22:26:34","2019-05-14 22:27:05",NULL,NULL
"25758781","20578","0","0","1","2019-05-15 08:27:48","2019-05-15 08:27:48",NULL,NULL
"25758781","21269","0","0","1","2019-05-15 08:28:07","2019-05-15 08:28:07",NULL,NULL
"29633639","20665","0","0","1","2019-05-15 10:05:43","2019-05-15 10:06:04",NULL,NULL
"29633639","20754","0","0","1","2019-05-15 10:22:43","2019-05-15 10:28:44",NULL,NULL
